"Hormones.SL","Hormones.BRC1_2","Hormones.CK","Hormones.Aux_Shoot","Hormones.ABA","Hormones.Bud_release","Hormones.PAT_Bud","Hormones.Aux_Bud","Hormones.SUC","Hormones.Sustained_growth","Hormones.GA","Hormones.Decap_signal","Hormones.CXE","Hormones.SMXL6_7_8","Hormones.FHY3_FAR1","Hormones.SPL9_15","Hormones.SMXL6_7_8_Transcription","Hormones.Low_R_FR","Hormones.MAX2","Hormones.D14","Hormones.Perception_SL","Hormones.D27","Hormones.MAX3","Hormones.MAX4","Hormones.MAX1","Hormones.LBO","Hormones.CLAMT","Hormones.PhyB","Hormones.High_R_FR","Hormones.PIFs","Hormones.HB21_40_53","Hormones.NCED3","Gene.name","Gene.kind","Gene.SL_n","Gene.BRC1_2_n","Gene.CK_n","Gene.Aux_n","Gene.ABA_n","Gene.PIN_1_3_4_7_n","Gene.Aux_Bud_n","Gene.SUC_n","Gene.GA_n","Gene.Decap_signal_n","Gene.CXE_n","Gene.SMXL6_7_8_n","Gene.FHY3_FAR1_n","Gene.SPL9_15_n","Gene.MAX2_n","Gene.D14_n","Gene.D27_n","Gene.MAX3_n","Gene.MAX4_n","Gene.MAX1_n","Gene.LBO_n","Gene.CLAMT_n","Gene.PhyB_n","Gene.PIFs_n","Gene.HB21_40_53_n","Gene.NCED3_n","Gene.Perception_SL","Gene.SUC_band"
0.719816910181572,1.1987152143066,0.516388729802143,1,1,0.478914059546944,0,1,0.5,0,1,1,2,1.06806944477823,1,0.993342627360025,0.986773309725998,1,1.14285714285714,1,0.787868041330225,1,1.06777645936762,1.05805787117996,1.08068700663367,1.02391407650625,1.02447808222437,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_CXE_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.10717986676536,0.5,1,1,0.486952133794694,0,1,0.5,0,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_SMXL6_7_8_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.04327176781003,0.5,1,1,0.494648916731924,0,1,0.5,0,1,1,1,1.41420118343195,2,0.73879781420765,0.82843137254902,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_FHY3_FAR1_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0,1,0.5,0,1,1,1,1,1,2,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_SPL9_15_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,2.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_MAX2_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,2,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_D14_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,2,2,2,2,2,2,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_D27_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,2,2,2,2,2,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_MAX3_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,2,2,2,2,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_MAX4_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,2,2,2,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_MAX1_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_LBO_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,2,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_CLAMT_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"low"
0.917269581629443,0.991864226767803,0.514285714285714,1,0.991911738461328,0.509215451712944,0,1,0.5,0,1,1,1,1.04673542729548,1,0.988457300315068,0.977178027801441,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,0.866310160427807,0.917269581629443,0.917269581629443,0.917269581629443,2,1,1,0.991851949022398,0.991863166196813,"mutant_PIN_1_3_4_7_n_overexpression_PhyB_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,2,1,1,"mutant_PIN_1_3_4_7_n_overexpression_PIFs_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,2,2,"mutant_PIN_1_3_4_7_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,2,"mutant_PIN_1_3_4_7_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0,1,0.5,0,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_PIN_1_3_4_7_n_overexpression_Perception_SL","mutant_overexpression",1,1,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_SL_n","mutant_overexpression",2,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,2.4,0.5,1,1,0.37037037037037,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_BRC1_2_n","mutant_overexpression",1,2,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.09090909090909,1,1,1,0.733333333333333,0.666666666666667,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_CK_n","mutant_overexpression",1,1,2,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
4,1.22448979591837,0.4,2,1,0.426086956521739,0.311111111111111,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,2,4,4,4,4,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_Aux_n","mutant_overexpression",1,1,1,2,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_ABA_n","mutant_overexpression",1,1,1,1,2,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,1,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_PIN_1_3_4_7_n","mutant_overexpression",1,1,1,1,1,2,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_SUC_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_GA_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
0.72597797511583,0.946492516328453,1.19647223411428,0.666666666666667,0.946359633619497,1.13300296524382,1.28243587341882,0,1,0,0,2,1,1.144886569443,1,0.961160286319568,0.925224819249873,1,1,1,0.704403086287237,1,0.79531009954473,0.586182229071213,0.712379688325065,0.735290574147086,0.73004855567351,1,1,1,0.944705594248259,0.944630853320601,"mutant_Aux_Bud_n_overexpression_Decap_signal_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
0.719816910181572,1.1987152143066,0.516388729802143,1,1,0.478914059546944,0.502015176359058,0,0.5,0,0,1,2,1.06806944477823,1,0.993342627360025,0.986773309725998,1,1.14285714285714,1,0.787868041330225,1,1.06777645936762,1.05805787117996,1.08068700663367,1.02391407650625,1.02447808222437,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_CXE_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.10717986676536,0.5,1,1,0.486952133794694,0.5,0,0.5,0,0,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_SMXL6_7_8_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.04327176781003,0.5,1,1,0.494648916731924,0.5,0,0.5,0,0,1,1,1.41420118343195,2,0.73879781420765,0.82843137254902,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_FHY3_FAR1_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0.5,0,0.5,0,0,1,1,1,1,2,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_SPL9_15_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,2.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_MAX2_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,2,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_D14_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,2,2,2,2,2,2,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_D27_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,2,2,2,2,2,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_MAX3_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,2,2,2,2,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_MAX4_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,2,2,2,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_MAX1_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_LBO_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,2,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_CLAMT_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"low"
0.917269581629443,0.991864226767803,0.514285714285714,1,0.991911738461328,0.509215451712944,0.504761904761905,0,0.5,0,0,1,1,1.04673542729548,1,0.988457300315068,0.977178027801441,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,0.866310160427807,0.917269581629443,0.917269581629443,0.917269581629443,2,1,1,0.991851949022398,0.991863166196813,"mutant_Aux_Bud_n_overexpression_PhyB_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,2,1,1,"mutant_Aux_Bud_n_overexpression_PIFs_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,2,2,"mutant_Aux_Bud_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,2,"mutant_Aux_Bud_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.5,0,0.5,0,0,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_Aux_Bud_n_overexpression_Perception_SL","mutant_overexpression",1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_SL_n","mutant_overexpression",2,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,2.4,0.5,1,1,0.37037037037037,0.833333333333333,1,0.5,0.411522633744856,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_BRC1_2_n","mutant_overexpression",1,2,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.09090909090909,1,1,1,0.733333333333333,1,1,0.5,0.977777777777778,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_CK_n","mutant_overexpression",1,1,2,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
4,1.22448979591837,0.4,2,1,0.426086956521739,0.533333333333333,1,0.5,0.302995169082126,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,2,4,4,4,4,1,1,1,1,1,"mutant_SUC_n_overexpression_Aux_n","mutant_overexpression",1,1,1,2,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.833333333333333,1,0.5,0.427350427350427,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_ABA_n","mutant_overexpression",1,1,1,1,2,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,1.66666666666667,1,0.5,0.634920634920635,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_PIN_1_3_4_7_n","mutant_overexpression",1,1,1,1,1,2,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,1.16666666666667,2,0.5,0.740740740740741,2,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_Aux_Bud_n","mutant_overexpression",1,1,1,1,1,1,2,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,2,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_GA_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
0.72597797511583,0.946492516328453,1.19647223411428,0.666666666666667,0.946359633619497,1.13300296524382,1.68243587341882,1,1,1.13537560052087,1,2,1,1.144886569443,1,0.961160286319568,0.925224819249873,1,1,1,0.704403086287237,1,0.79531009954473,0.586182229071213,0.712379688325065,0.735290574147086,0.73004855567351,1,1,1,0.944705594248259,0.944630853320601,"mutant_SUC_n_overexpression_Decap_signal_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
0.719816910181572,1.1987152143066,0.516388729802143,1,1,0.478914059546944,0.835348509692391,1,0.5,0.529183547113317,1,1,2,1.06806944477823,1,0.993342627360025,0.986773309725998,1,1.14285714285714,1,0.787868041330225,1,1.06777645936762,1.05805787117996,1.08068700663367,1.02391407650625,1.02447808222437,1,1,1,1,1,"mutant_SUC_n_overexpression_CXE_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.10717986676536,0.5,1,1,0.486952133794694,0.833333333333333,1,0.5,0.541058044750807,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_SMXL6_7_8_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.04327176781003,0.5,1,1,0.494648916731924,0.833333333333333,1,0.5,0.54960442484072,1,1,1,1.41420118343195,2,0.73879781420765,0.82843137254902,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_FHY3_FAR1_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0.833333333333333,1,0.5,0.462962962962963,1,1,1,1,1,2,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_SPL9_15_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,2.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_MAX2_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"low"
1,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,2,1,1,1,1,1,1,1,1,1,1,1,1,"mutant_SUC_n_overexpression_D14_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,2,2,2,2,2,2,1,1,1,1,1,"mutant_SUC_n_overexpression_D27_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,2,2,2,2,2,1,1,1,1,1,"mutant_SUC_n_overexpression_MAX3_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,2,2,2,2,1,1,1,1,1,"mutant_SUC_n_overexpression_MAX4_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,2,2,2,1,1,1,1,1,"mutant_SUC_n_overexpression_MAX1_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,1,1,1,1,1,1,"mutant_SUC_n_overexpression_LBO_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"low"
2,1.2,0.5,1,1,0.476190476190476,0.833333333333333,1,0.5,0.529100529100529,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,2,2,1,1,1,1,1,"mutant_SUC_n_overexpression_CLAMT_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"low"
0.917269581629443,0.991864026457874,0.514285714285714,1,0.991867061914879,0.509214408973472,0.838095238095238,1,0.5,0.569028546480022,1,1,1,1.04673501175306,1,0.988451578058554,0.977166843047848,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,0.866310160427807,0.917269581629443,0.917269581629443,0.917269581629443,2,1,1,0.99186324210103,0.99186395870306,"mutant_SUC_n_overexpression_PhyB_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"low"
1,1.8,0.5,1,1,0.416666666666667,0.833333333333333,1,0.5,0.462962962962963,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,2,1,1,"mutant_SUC_n_overexpression_PIFs_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.833333333333333,1,0.5,0.427350427350427,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,2,2,"mutant_SUC_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"low"
1,1.2,0.5,1,2,0.384615384615385,0.833333333333333,1,0.5,0.427350427350427,1,1,1,1,1,1,1,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,2,"mutant_SUC_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"low"
